timestamp, AccelerationX, AccelerationY, AccelerationZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ, Z-AxisAgle(Azimuth), X-AxisAngle(Pitch), Y-AxisAngle(Roll), GyroX, GyroY, GyroZ
1422631573283,-0.082,3.282,8.838,14.1,19.3,-40.9,336.877,-20.371,-0.485,0,0,0
1422631573383,-0.091,3.272,8.934,14.1,19.3,-40.9,336.845,-20.108,-0.543,0,0,0
1422631573483,-0.292,3.148,9.116,14.1,19.3,-40.9,337.691,-19.033,-1.727,0,0,0
1422631573583,-0.245,3.1,8.991,14.1,19.3,-40.9,337.408,-19.013,-1.468,0,0,0
1422631573683,-0.197,2.966,9.058,13.7,18.5,-40.9,336.896,-18.128,-1.181,0,0,0
1422631573783,-0.264,3.148,8.963,13.7,18.1,-40.9,336.66,-18.919,-0.91,0,0,0
1422631573883,-0.13,3.186,8.963,13.7,18.1,-40.9,336.768,-19.563,-0.777,0,0,0
1422631573983,-0.111,3.167,8.867,13.7,18.1,-40.9,336.678,-19.652,-0.66,0,0,0
1422631574083,-0.216,3.157,8.963,13.7,18.1,-40.9,337.264,-19.396,-1.296,0,0,0
1422631574184,-0.187,3.128,8.876,13.7,18.1,-40.9,337.09,-19.406,-1.134,0,0,0
1422631574283,-0.254,3.234,8.972,13.7,18.1,-40.9,337.669,-19.82,-1.526,0,0,0
1422631574383,-0.292,3.176,8.857,13.3,18.1,-40.9,338.715,-19.714,-1.77,0,0,0
1422631574483,-0.111,3.234,8.857,13.3,18.1,-41.3,337.981,-19.057,-1.232,0,0,0
1422631574583,-0.12,3.282,8.924,13.3,18.1,-41.3,337.835,-20.188,-0.716,0,0,0
1422631574683,-0.235,3.234,9.154,13.3,18.1,-41.3,338.288,-19.454,-1.377,0,0,0
1422631574783,-0.245,3.157,9.087,12.9,18.5,-41.3,339.102,-19.148,-1.452,0,0,0
1422631574887,-0.158,3.186,8.896,12.9,18.5,-41.3,338.75,-19.699,-0.955,0,0,0
1422631574983,-0.197,3.176,8.953,12.9,18.5,-41.3,338.94,-19.522,-1.186,0,0,0
1422631575084,-0.206,3.186,8.876,12.9,18.5,-41.3,339.076,-19.734,-1.244,0,0,0
1422631575184,-0.139,3.243,8.886,12.9,18.5,-41.3,339.009,-19.587,-1.228,0,0,0
1422631575283,-0.072,3.291,8.8,12.9,18.5,-41.3,338.476,-20.512,-0.438,0,0,0
1422631575387,-0.12,3.243,8.915,12.9,18.5,-41.3,338.596,-19.987,-0.717,0,0,0
1422631575489,-0.168,3.33,8.943,12.9,18.5,-41.3,339.051,-20.413,-1.008,0,0,0
1422631575583,-0.292,3.301,8.618,12.9,18.5,-41.3,340.084,-20.942,-1.805,0,0,0
1422631575683,-0.532,3.416,9.279,12.9,18.5,-41.3,341.235,-20.177,-3.072,0,0,0
1422631575783,-0.35,3.77,9.087,12.9,18.5,-41.3,340.788,-22.51,-2.028,0,0,0
1422631575883,0.177,3.665,7.861,12.9,18.5,-40.9,341.194,-21.748,-2.71,0,0,0
1422631575983,0.387,4.163,10.112,12.9,18.9,-40.9,336.761,-22.357,2.027,0,0,0
1422631576083,-0.082,4.105,8.158,12.9,18.9,-40.9,340.469,-26.714,-0.501,0,0,0
1422631576257,0.292,4,8.436,12.9,18.9,-40.9,336.12,-21.158,2.243,0,0,0
1422631576283,0.292,4,8.436,12.9,18.9,-40.9,337.95,-25.359,1.783,0,0,0
1422631576385,1.307,4.086,9.269,12.9,18.9,-40.9,332.353,-23.586,7.35,0,0,0
1422631576483,0.311,3.253,10.265,12.9,18.9,-40.5,335.254,-17.575,1.643,0,0,0
1422631576583,-0.427,1.97,9.01,12.9,17.2,-40.5,333.249,-14.155,0.834,0,0,0
1422631576683,-1.442,1.912,8.58,14.9,16,-40.5,341.136,-12.391,-9.305,0,0,0
1422631576783,-1.346,2.449,9.154,16.6,16,-40.5,337.25,-14.82,-8.085,0,0,0
1422631576883,-0.675,2.64,9.212,18,16,-40,330.143,-15.955,-4.024,0,0,0
1422631576983,-0.857,2.726,10.083,18,16,-40,330.428,-15.08,-4.687,0,0,0
1422631577083,0.004,2.956,9.02,18,16,-40,327.016,-18.142,0.024,0,0,0
1422631577184,0.043,2.755,8.943,16.3,16.7,-40,329.299,-17.124,0.25,0,0,0
1422631577284,-0.8,2.496,9.652,15.8,17.7,-40,331.826,-14.034,-2.022,0,0,0
1422631577383,-1.327,2.899,8.8,16.2,17.7,-40,340.068,-18.041,-8.141,0,0,0
1422631577484,-1.202,3.004,10.533,15.5,18.5,-39.6,338.436,-15.815,-6.264,0,0,0
1422631577583,-0.484,3.138,9.422,15.9,18.5,-39.6,334.937,-18.398,-2.787,0,0,0
1422631577683,-0.446,3.061,9.374,15.9,18.5,-39.6,334.581,-18.06,-2.58,0,0,0
1422631577783,-0.455,3.042,9.259,16.3,18.5,-39.6,334.128,-18.166,-2.672,0,0,0
1422631577883,-0.254,2.956,9.039,16.3,18.5,-39.6,332.923,-18.102,-1.529,0,0,0
1422631577983,-0.216,3.014,9.154,16.3,18.5,-39.6,332.32,-17.903,-1.02,0,0,0
1422631578083,-0.34,3.081,9.097,16.3,18,-39.6,333.319,-18.699,-2.028,0,0,0
1422631578183,-0.446,3.138,9.298,16.3,18,-39.2,333.756,-18.633,-2.593,0,0,0
1422631578283,-0.254,2.908,8.723,16.3,18,-39.2,332.63,-18.431,-1.581,0,0,0
1422631578383,-0.216,3.004,9.394,16.3,17.6,-39.2,331.678,-17.725,-1.249,0,0,0
1422631578484,-0.168,3.023,9.068,16.8,17.6,-39.2,330.979,-18.437,-1.006,0,0,0
1422631578583,-0.235,2.975,8.876,16.8,17.6,-39.2,331.439,-18.516,-1.429,0,0,0
1422631578683,-0.264,2.985,9.288,16.8,17.6,-39.2,331.665,-18.505,-1.655,0,0,0
1422631578783,-0.158,3.033,8.886,16.8,17.6,-39.2,331.116,-18.836,-0.962,0,0,0
1422631578883,-0.101,2.994,8.905,16.3,18,-39.2,331.722,-18.586,-0.612,0,0,0
1422631578983,-0.216,3.014,9.01,16.3,18,-39.2,332.363,-18.487,-1.296,0,0,0
1422631579083,-0.283,3.081,9.106,16.3,18,-39.2,332.841,-18.682,-1.685,0,0,0
1422631579184,-0.139,3.1,9.001,15.9,18.4,-39.2,332.976,-19,-0.826,0,0,0
1422631579301,-0.139,3.061,8.896,15.9,18.4,-39.2,332.98,-18.982,-0.836,0,0,0
1422631579383,-0.455,3.014,9.221,15.9,18.4,-39.2,333.341,-18.592,-1.357,0,0,0
1422631579485,-0.369,3.042,9.068,15.9,18.4,-39.2,334.183,-18.533,-2.208,0,0,0
1422631579583,-0.206,3.014,9.078,15.9,18.4,-39.2,333.108,-18.36,-1.226,0,0,0
1422631579684,-0.245,3.033,9.087,15.9,18.4,-39.2,333.377,-18.443,-1.457,0,0,0
1422631579783,-0.551,3.033,9.212,15.9,18.4,-39.2,335.137,-18.19,-3.253,0,0,0
1422631579883,-1.461,3.071,9.346,15.9,18.4,-39.2,340.851,-17.984,-8.445,0,0,0
1422631579983,-1.173,2.975,9.221,15.9,18.4,-39.2,338.983,-17.745,-6.896,0,0,0
1422631580083,0.56,3.1,8.627,15.9,18.8,-39.2,334.233,-19.658,-1.553,0,0,0
1422631580183,1.431,3.579,11.577,15.9,19.8,-39.2,326.35,-17.056,6.729,0,0,0
1422631580283,0.885,3.617,8.551,15.9,21.5,-39.2,331.086,-22.821,5.444,0,0,0
1422631580383,0.426,3.377,10.409,15.9,22.7,-38.8,332.734,-17.966,2.217,0,0,0
1422631580483,-0.302,3.31,9.049,15.9,22.2,-38.8,336.636,-20.084,-1.79,0,0,0
1422631580583,-0.312,3.741,10.715,16.5,21.1,-38.8,334.747,-19.237,-1.571,0,0,0
1422631580683,-0.484,2.334,12.238,19.2,20.7,-38.3,327.097,-10.784,-2.222,0,0,0
1422631580783,-1.604,1.156,9.671,20.7,20.3,-38.3,327.817,-11.822,-4.809,0,0,0
1422631580883,-1.461,1.759,10.14,22.2,19.6,-37.7,326.947,-9.732,-8.076,0,0,0
1422631580983,-1.24,1.999,9.671,23.1,19.6,-36.9,325.429,-11.576,-7.151,0,0,0
1422631581084,-1.059,2.324,10.275,23.9,19.6,-36.4,323.444,-12.675,-5.73,0,0,0
1422631581184,-0.762,2.037,9.202,24.3,19.6,-36.4,321.814,-12.435,-4.609,0,0,0
1422631581312,-0.934,2.717,9.307,24.8,19.6,-36.4,323.876,-16.191,-5.503,0,0,0
1422631581383,-0.647,2.765,10.476,23.7,20.4,-36.4,323.386,-14.747,-3.407,0,0,0
1422631581483,-1.403,2.726,8.57,24.3,20.4,-36,323.191,-15.207,-3.827,0,0,0
1422631581583,-1.585,2.889,9.212,24.7,20,-36,328.031,-17.17,-9.326,0,0,0
1422631581684,-0.723,2.726,10.188,23.7,20,-36,323.437,-14.944,-3.922,0,0,0
1422631581783,0.167,3.148,9.125,23.7,20,-36,321.555,-19.02,0.984,0,0,0
1422631581883,-0.312,3.224,9.173,23.3,20.4,-36,324.553,-19.356,-1.833,0,0,0
1422631581983,-0.58,3.109,9.154,23.3,20.4,-36,325.548,-18.727,-3.431,0,0,0
1422631582083,-0.446,3.119,9.125,22.6,20.4,-36,325.924,-18.845,-2.64,0,0,0
1422631582183,-0.427,3.253,9.231,23,20.4,-36,324.911,-19.104,-1.821,0,0,0
1422631582283,-0.427,3.272,9.212,23,20.4,-35.6,325.48,-19.534,-2.496,0,0,0
1422631582383,-0.379,3.215,9.145,23,20.4,-35.6,325.197,-19.346,-2.227,0,0,0
1422631582483,-0.331,3.119,9.106,23.5,20.4,-35.6,324.181,-18.885,-1.963,0,0,0
1422631582583,-0.302,3.052,9.02,23.5,20.4,-35.6,323.98,-18.684,-1.81,0,0,0
1422631582684,-0.388,3.071,9.327,23.5,20.4,-35.6,324.123,-18.209,-2.258,0,0,0
1422631582783,-0.398,3.023,9.125,23.5,20.4,-35.6,324.251,-18.315,-2.367,0,0,0
1422631582883,-0.541,3.081,9.298,23.5,20.4,-35.6,324.427,-17.88,-2.833,0,0,0
1422631582983,-0.436,3.023,9.231,23.5,20.4,-35.6,324.316,-18.115,-2.56,0,0,0
1422631583083,-0.369,2.994,9.317,23.5,20.4,-35.6,323.872,-17.806,-2.157,0,0,0
1422631583183,-0.465,3.1,9.259,23.5,20.8,-35.6,324.903,-18.485,-2.713,0,0,0
1422631583283,-0.474,3.148,9.365,23.5,20.8,-35.6,324.953,-18.549,-2.741,0,0,0
1422631583383,-0.398,3.061,9.135,23.5,20.8,-35.6,324.642,-18.505,-2.362,0,0,0
1422631583503,-0.379,3.109,9.231,23.1,20.8,-35.6,325.04,-18.601,-2.215,0,0,0
1422631583583,-0.417,3.1,9.279,23.1,20.8,-35.6,325.256,-18.958,-2.311,0,0,0
1422631583685,-0.398,3.09,9.135,23.1,21.2,-35.6,325.483,-18.664,-2.36,0,0,0
1422631583783,-0.407,3.052,9.135,23.1,21.2,-35.6,325.439,-18.457,-2.411,0,0,0
1422631583883,-0.446,3.052,9.125,23.1,21.2,-35.6,325.627,-18.474,-2.645,0,0,0
1422631583984,-0.551,3.1,9.259,23.1,21.2,-35.6,326.082,-18.472,-3.228,0,0,0
1422631584083,-1.126,3.071,9.116,23.1,21.2,-35.6,328.9,-18.485,-6.667,0,0,0
1422631584185,-1.039,3.052,9.355,23.1,21.2,-35.6,328.162,-17.968,-6.025,0,0,0
1422631584283,-0.292,2.918,8.781,23.1,21.2,-35.6,326.985,-18.128,-4.529,0,0,0
1422631584383,0.933,3.291,9.087,23.1,21.6,-35.6,320.837,-19.818,5.507,0,0,0
1422631584483,1.537,3.76,9.92,23.1,22.4,-35.2,320.204,-20.539,8.239,0,0,0
1422631584583,-0.283,3.588,8.225,23.1,24.7,-35.2,328.999,-23.561,-1.804,0,0,0
1422631584683,-0.484,3.291,9.729,23.1,25.5,-35.2,328.788,-18.669,-2.694,0,0,0
1422631584783,-0.982,3.895,9.796,23.1,24.2,-35.2,330.713,-21.578,-5.317,0,0,0
1422631584883,-0.312,4.412,11.127,23.6,22.6,-33.9,325.793,-21.62,-1.489,0,0,0
1422631584983,-0.12,2.19,9.145,25.8,21.9,-30.8,319.487,-17.265,-0.147,0,0,0
1422631585083,-1.308,1.615,8.005,27.3,21.1,-29.5,319.823,-11.256,-9.093,0,0,0
1422631585183,-2.217,1.319,10.658,28.2,19.9,-27.5,316.314,-6.899,-11.661,0,0,0
1422631585284,-1.528,2.066,8.762,28.7,19.4,-26.9,316.512,-13.07,-9.622,0,0,0
1422631585384,-0.608,2.573,9.518,28.7,20.3,-25.7,314.166,-15.098,-3.531,0,0,0
1422631585483,-0.561,2.362,8.867,28.7,20.9,-25.3,314.595,-14.887,-3.487,0,0,0
1422631585583,-0.714,2.429,8.896,27.8,22.1,-25.3,317.3,-15.229,-4.42,0,0,0
1422631585684,-0.618,2.726,10.849,27.2,22.7,-26,317.472,-13.627,-2.826,0,0,0
1422631585783,-0.254,2.506,8.627,26,24.3,-26,320.356,-16.188,-1.62,0,0,0
1422631585883,-0.225,2.659,9.049,25.2,24.9,-27.2,322.157,-16.368,-1.368,0,0,0
1422631585983,-0.867,2.784,9.537,25.2,24.9,-26.8,323.998,-16.21,-4.985,0,0,0
1422631586084,-0.752,2.774,8.742,25.7,25.3,-26.8,323.9,-17.544,-4.687,0,0,0
1422631586183,-0.015,3.138,9.001,25.7,25.3,-26.2,321.736,-19.222,-0.086,0,0,0
1422631586284,-0.111,3.196,9.106,25.7,25.3,-26.9,322.258,-19.333,-0.644,0,0,0
1422631586383,-0.35,2.908,9.125,26.2,25.3,-26.4,321.845,-18.384,-1.718,0,0,0
1422631586485,-0.436,2.985,8.848,26.2,25.3,-26.4,322.385,-18.616,-2.663,0,0,0
1422631586583,-0.407,3.109,9.154,26.2,25.3,-26.4,322.282,-18.747,-2.402,0,0,0
1422631586683,-0.216,3.109,9.173,26.2,25.3,-26.4,321.706,-18.719,-1.272,0,0,0
1422631586783,-0.283,3.081,8.848,26.8,24.7,-26.4,320.841,-19.187,-1.728,0,0,0
1422631586883,-0.235,3.081,9.087,26.8,24.7,-26.4,320.554,-18.721,-1.394,0,0,0
1422631586983,-0.043,3.004,8.742,26.8,25.1,-26.4,320.485,-18.959,-0.266,0,0,0
1422631587083,-0.216,3.263,9.183,26.3,25.1,-26,321.527,-19.144,-1.42,0,0,0
1422631587183,-0.206,3.224,9.03,26.3,25.1,-26,321.551,-19.643,-1.223,0,0,0
1422631587283,-0.273,3.176,9.068,26.3,25.1,-26,321.662,-19.289,-1.623,0,0,0
1422631587383,-0.35,3.081,9.078,26.3,25.1,-26,321.753,-18.732,-2.08,0,0,0
1422631587483,-0.503,3.052,8.991,25.9,25.1,-26,322.654,-18.721,-3.025,0,0,0
1422631587583,-0.235,3.205,8.953,25.9,25.1,-26,322.067,-19.684,-1.406,0,0,0
1422631587683,-0.024,2.956,8.963,25.9,25.5,-26,321.412,-18.253,-0.137,0,0,0
1422631587783,0.062,2.966,8.819,25.5,25.5,-26,322.023,-18.218,-0.555,0,0,0
1422631587883,0.244,2.812,9.585,25.5,25.5,-26,320.602,-16.348,1.397,0,0,0
1422631587983,0.77,2.516,9.575,24.5,26.6,-26,320.745,-14.673,4.447,0,0,0
1422631588085,-0.245,2.707,8.446,23.3,28.1,-26,326.832,-17.758,-1.574,0,0,0
1422631588183,-0.111,2.688,10.246,22.2,28.8,-26.4,327.638,-14.697,-0.586,0,0,0
1422631588283,-0.139,2.535,8.589,22.2,28.8,-26.4,328.179,-16.436,-0.878,0,0,0
1422631588383,-0.359,2.563,8.647,22.2,28.8,-26.4,328.909,-16.498,-2.276,0,0,0
1422631588484,-0.024,3.167,9.537,22.2,28.8,-26.4,328.523,-17.843,-0.981,0,0,0
1422631588583,0.129,3.033,9.528,22.2,29.2,-26.4,327.915,-17.646,0.727,0,0,0
1422631588683,-0.024,2.631,8.656,22.2,29.2,-26.4,328.179,-16.903,-0.142,0,0,0
1422631588783,0.723,3.588,8.781,22.2,30,-26.4,327.683,-22.164,4.345,0,0,0
1422631588885,-0.091,2.602,10.887,21.6,29.3,-26.4,328.31,-13.437,-0.46,0,0,0
1422631588983,-1.365,2.87,8.283,21,29.7,-26.4,334.849,-18.872,-8.845,0,0,0
1422631589083,-1.068,3.138,10.006,21,30.2,-26.4,333.147,-17.32,-5.81,0,0,0
1422631589183,0.196,3.387,8.187,20.3,30.2,-26.4,331.579,-18.225,-0.731,0,0,0
1422631589283,-0.015,3.061,8.694,18.6,30.7,-26.4,333.778,-19.389,-0.088,0,0,0
1422631589383,-0.178,3.243,9.451,17.3,30.7,-26.4,335.761,-18.935,-1.009,0,0,0
1422631589483,-1.432,2.65,9.805,15.8,31.6,-26.4,341.59,-14.964,-8.024,0,0,0
1422631589583,-1.394,2.449,10.476,15.4,31.6,-26.4,341.527,-13.04,-7.377,0,0,0
1422631589683,-0.589,3.004,8.876,15.4,31.1,-26.4,339.75,-18.651,-3.589,0,0,0
1422631589783,-0.484,2.611,9.394,15.9,31.1,-26.4,338.262,-15.519,-2.838,0,0,0
1422631589883,-0.407,2.87,8.963,15.9,31.1,-26.4,337.075,-17.96,0.073,0,0,0
1422631589985,-0.149,2.803,9.327,16.3,31.1,-26,336.809,-16.724,-0.868,0,0,0
1422631590083,0.1,3.09,8.771,16.3,31.7,-26,336.795,-19.4,0.604,0,0,0
1422631590183,-0.57,2.765,9.039,16.3,32.1,-26,338.693,-16.969,-3.447,0,0,0
1422631590283,-1.126,2.554,9.738,16.3,32.1,-26,340.018,-14.603,-6.373,0,0,0
1422631590385,-0.982,2.353,9.949,16.7,32.5,-25.6,338.927,-13.239,-5.483,0,0,0
1422631590483,-0.704,2.353,10.581,17.9,32.5,-25.6,336.349,-12.502,-3.708,0,0,0
1422631590583,-0.235,2.353,9.796,17.9,32.5,-25.6,335.226,-15.454,-0.605,0,0,0
1422631590685,-0.34,2.516,7.9,17.4,32.5,-25.6,337.023,-17.646,-2.348,0,0,0
1422631590783,-1.173,2.286,9.853,16.6,32.5,-25.2,339.561,-12.973,-6.607,0,0,0
1422631590883,-0.647,3.052,8.963,16.6,32.5,-25.2,338.752,-18.76,-3.897,0,0,0
1422631590983,-0.187,3.492,8.264,15.6,32.5,-25.2,339.156,-22.908,-1.19,0,0,0
1422631591085,-1.47,2.803,8.915,15.6,32.5,-25.2,342.556,-17.236,-8.933,0,0,0
1422631591183,-1.767,2.563,8.771,15.6,32.9,-25.2,343.783,-15.984,-10.937,0,0,0
1422631591283,-0.972,2.41,10.064,15.6,32.9,-24.8,343.636,-10.987,-11.346,0,0,0
1422631591443,-0.857,2.803,9.777,15.6,32.9,-24.8,339.287,-23.559,-1.046,0,0,0
1422631591483,-0.857,2.803,9.777,15.6,32.9,-24.8,340.396,-15.937,-4.813,0,0,0
1422631591586,-1.384,2.602,9.403,15.6,32.9,-24.8,342.046,-15.307,-8.065,0,0,0
1422631591683,-1.269,2.698,8.972,15.6,32.9,-24.8,341.938,-16.581,-7.709,0,0,0
1422631591783,-1.346,2.592,10.792,15.6,33.3,-24.3,341.293,-13.401,-6.913,0,0,0
1422631591883,-0.829,2.659,10.83,15.6,33.3,-24.3,339.943,-13.755,-4.245,0,0,0
1422631591983,-1.489,1.931,10.887,15.6,33.3,-24.3,342.12,-16.357,-8.1,0,0,0
1422631592083,-0.982,2.391,9.116,16.2,33.3,-23.9,339.954,-14.612,-5.942,0,0,0
1422631592183,-1.24,2.42,8.541,16.2,33.3,-23.9,341.048,-15.657,-7.947,0,0,0
1422631592283,-1.805,2.391,10.37,16.8,33.7,-23.9,341.057,-12.796,-9.624,0,0,0
1422631592386,-1.365,2.563,9.556,16.8,33.7,-23.5,340.164,-14.867,-7.85,0,0,0
1422631592483,-1.815,2.592,9.556,16.8,33.7,-23.5,341.453,-14.917,-10.388,0,0,0
1422631592586,-1.968,2.621,9.872,16.3,33.7,-23.5,342.375,-14.588,-10.909,0,0,0
1422631592683,-1.93,2.209,8.829,16.3,33.7,-23.5,342.753,-13.599,-11.695,0,0,0
1422631592783,-1.834,2.362,9.145,16.3,34.2,-23.1,342.455,-14.209,-10.984,0,0,0
1422631592883,-1.652,2.784,9.968,16.9,34.2,-23.1,340.726,-15.401,-9.062,0,0,0
1422631592983,-1.691,2.334,9.489,16.9,34.2,-23.1,341.001,-13.608,-9.812,0,0,0
1422631593086,-1.604,2.228,9.231,17.5,34.2,-22.7,340.093,-13.379,-9.585,0,0,0
1422631593183,-1.403,2.678,9.872,17.5,34.6,-22.7,339.506,-15.029,-7.811,0,0,0
1422631593286,-1.671,2.516,9.824,18,34.6,-22.7,339.549,-14.164,-9.358,0,0,0
1422631593383,-1.633,2.286,9.192,18,34.6,-22.2,339.73,-13.009,-10.212,0,0,0
1422631593483,-1.528,2.611,9.834,18,34.6,-22.2,339.027,-14.708,-8.532,0,0,0
1422631593583,-1.566,2.669,9.71,18,34.6,-22.2,339.196,-15.185,-8.836,0,0,0
1422631593683,-1.614,2.382,9.221,18,34.6,-22.2,339.514,-14.267,-9.621,0,0,0
1422631593786,-1.729,2.382,9.604,18,34.6,-21.8,339.493,-13.707,-9.91,0,0,0
1422631593884,-1.47,2.563,9.604,18.4,34.6,-21.8,338.375,-14.776,-8.404,0,0,0
1422631593983,-1.413,2.554,9.394,18.4,34.6,-21.8,338.322,-15.051,-8.249,0,0,0
1422631594083,-1.442,2.544,9.48,18.4,34.6,-21.8,338.35,-14.793,-8.346,0,0,0
1422631594186,-1.346,2.535,9.547,18.4,34.6,-21.8,338.082,-14.727,-7.76,0,0,0
1422631594283,-1.269,2.631,9.69,18.4,34.6,-21.8,337.855,-15.062,-7.197,0,0,0
1422631594383,-1.777,2.449,9.901,18.4,34.6,-21.8,338.995,-13.676,-9.878,0,0,0
1422631594486,-1.662,2.468,9.384,18.4,34.6,-21.8,338.965,-14.509,-9.715,0,0,0
1422631594583,-1.719,2.621,10.246,18.4,34.6,-21.8,338.718,-14.155,-9.231,0,0,0
1422631594683,-1.777,2.717,9.135,18.4,34.6,-21.8,339.43,-16.27,-10.555,0,0,0
1422631594783,-2.256,3.33,8.762,18.4,34.6,-21.8,340.235,-16.863,-12.264,0,0,0
1422631594883,-2.074,3.042,8.685,18.9,34.6,-21.8,339.836,-18.812,-12.695,0,0,0
1422631594983,-2.112,2.496,8.733,18.9,34.2,-22.3,340.026,-15.519,-13.09,0,0,0
1422631595083,-3.098,2.42,10.207,19.7,34.2,-22.3,340.753,-12.778,-16.448,0,0,0
1422631595183,-1.949,1.558,11.941,23.6,34.2,-21.1,331.189,-7.331,-9.188,0,0,0
1422631595283,-3.204,1.855,10.418,27.2,34.2,-17.7,329.825,-9.653,-16.844,0,0,0
1422631595386,-1.719,1.96,11.299,28.6,33.3,-18.2,324.384,-9.732,-8.523,0,0,0
1422631595483,-2.342,2.583,7.287,29.2,32.3,-18.2,323.645,-17.709,-7.767,0,0,0
1422631595586,-2.935,2.056,10.82,29.2,31.3,-18.9,325.305,-10.382,-14.921,0,0,0
1422631595683,-2.629,2.2,10.265,29.2,29.6,-19.5,324.123,-11.729,-14.054,0,0,0
1422631595783,-2.543,2.449,7.66,29.6,29.6,-19.1,325.937,-16.874,-17.544,0,0,0
1422631595883,-2.773,2.429,8.369,29.6,29.6,-17.8,325.134,-15.406,-17.643,0,0,0
1422631595986,-1.758,2.142,10.954,30.5,28.2,-18.6,318.857,-10.92,-8.947,0,0,0
1422631596083,-1.413,2.544,8.101,31,27.5,-18.6,318.99,-17.192,-9.436,0,0,0
1422631596183,-1.872,3.033,10.255,30.4,27.5,-19.5,322.04,-15.492,-14.447,0,0,0
1422631596286,-0.848,3.588,10.811,30.4,27.9,-19,318.24,-18.312,-4.248,0,0,0
1422631596383,-0.819,2.525,9.7,28.2,30.2,-18.6,321.736,-14.543,-4.66,0,0,0
1422631596494,-2.332,2.123,7.794,24,32.8,-19,333.128,-14.621,-16.099,0,0,0
1422631596583,-2.591,1.606,8.742,20.1,34.2,-19,338.373,-9.99,-16.242,0,0,0
1422631596685,-3.184,-0.022,11.136,20.1,34.2,-19,337.549,0.099,-15.953,0,0,0
1422631596783,-1.308,1.97,14.651,22.8,33.4,-19,329.222,-7.622,-5.052,0,0,0
1422631596885,1.259,3.579,6.722,22.8,36.2,-16.1,328.715,-14.413,4.075,0,0,0
1422631596992,-0.58,-0.549,6.406,16.2,38.6,-17.1,338.693,4.859,-5.152,0,0,0
1422631597083,-1.882,-2.78,14.747,14.1,36.6,-17.5,340.695,10.588,-7.141,0,0,0
1422631597185,-0.369,2.506,6.789,14.1,35.3,-17.5,340.992,-20.229,-2.917,0,0,0
1422631597283,-1.719,1.309,5.372,11.1,35.3,-17.5,350.348,-13.068,-17.271,0,0,0
1422631597383,-2.868,-0.731,12.037,11.1,36.9,-17.5,349.796,3.371,-13.377,0,0,0
1422631597485,-2.294,1.118,11.855,10,39,-17.5,350.382,-5.281,-10.905,0,0,0
1422631597583,-1.47,1.213,10.476,9.6,39.8,-17.9,349.457,-10.087,-6.692,0,0,0
1422631597685,-1.442,0.294,9.796,8.5,39.8,-19,351.952,-1.693,-8.358,0,0,0
1422631597783,-1.614,0.169,9.336,6.8,40.9,-19.6,355.268,-1.015,-9.807,0,0,0
1422631597883,-2.083,0.514,9.097,6.2,41.9,-20.7,357.794,-3.153,-12.88,0,0,0
1422631597985,-1.758,0.907,10.974,5.8,42.3,-20.3,356.378,-4.657,-9.068,0,0,0
1422631598084,-1.24,0.763,9.939,4.2,41.9,-21.9,357.942,-4.35,-7.086,0,0,0
1422631598184,-1.097,0.888,9.279,4.2,41.9,-21.9,357.72,-5.424,-6.706,0,0,0
1422631598283,-1.691,0.792,10.332,3.7,42.6,-21.9,359.327,-6.044,-8.839,0,0,0
1422631598385,-1.92,0.859,10.61,3.7,42.6,-21.9,0.07,-4.551,-10.222,0,0,0
1422631598483,-1.442,0.39,11.002,4.7,41.5,-21.3,357.413,-2.008,-7.451,0,0,0
1422631598583,-1.078,0.284,8.896,4.7,41.5,-21.3,357.148,-1.807,-6.903,0,0,0
1422631598686,-0.57,0.371,10.15,5.1,41.1,-21.3,354.762,-2.076,-3.209,0,0,0
1422631598783,-0.312,0.916,9.25,5.1,41.1,-21.3,354.23,-5.65,-1.919,0,0,0
1422631598883,-0.618,0.725,9.164,5.6,41.1,-21.3,354.406,-4.502,-3.838,0,0,0
1422631598983,-1.288,0.39,10.275,5.6,41.1,-20.7,353.064,-0.663,-1.338,0,0,0
1422631599085,-1.145,0.543,10.504,6.1,41.1,-20.7,354.752,-2.939,-6.201,0,0,0
1422631599183,-1.164,0.562,9.566,6.1,41.1,-20.7,355.086,-3.333,-6.922,0,0,0
1422631599283,-1.327,0.418,9.93,6.1,41.1,-21.2,355.525,-2.388,-7.596,0,0,0
1422631599385,-1.269,0.696,10.16,6.1,41.1,-21.2,355.243,-3.88,-7.098,0,0,0
1422631599483,-1.269,0.562,10.16,6.1,41.1,-21.2,355.263,-3.137,-7.104,0,0,0
1422631599585,-1.03,0.447,10.15,6.1,41.1,-21.2,354.629,-2.505,-5.779,0,0,0
1422631599683,-1.145,0.476,9.863,6.1,41.1,-21.2,354.75,-3.002,-6.039,0,0,0
1422631599783,-1.116,0.39,10.236,6.9,40.6,-21.2,353.732,-2.164,-6.208,0,0,0
1422631599883,-1.221,0.543,9.882,7.4,40.1,-21.2,353.366,-3.12,-7.031,0,0,0
1422631599983,-1.288,0.505,10.198,7.4,40.1,-21.2,353.448,-2.806,-7.192,0,0,0
1422631600083,-1.317,0.505,10.035,8.1,39.3,-20.5,352.283,-2.85,-7.469,0,0,0
1422631600185,-1.422,0.61,10.15,8.7,39.3,-20.5,351.817,-3.396,-7.957,0,0,0
